,problem_name,hashed_name,sheet_name,skills,lesson_name
2435,sys12,a3d6ae2sys12,5.1 Solve Systems of Equations by Graphing,['determine_the_number_of_solutions_of_a_linear_system'],Openstax: Elementary Algebra
2436,sys13,a3d6ae2sys13,5.1 Solve Systems of Equations by Graphing,['determine_the_number_of_solutions_of_a_linear_system'],Openstax: Elementary Algebra
2437,sys14,a3d6ae2sys14,5.1 Solve Systems of Equations by Graphing,['determine_the_number_of_solutions_of_a_linear_system'],Openstax: Elementary Algebra
2438,sys15,a3d6ae2sys15,5.1 Solve Systems of Equations by Graphing,['determine_the_number_of_solutions_of_a_linear_system'],Openstax: Elementary Algebra
2439,sys16,a3d6ae2sys16,5.1 Solve Systems of Equations by Graphing,['determine_the_number_of_solutions_of_a_linear_system'],Openstax: Elementary Algebra
2440,sys17,a3d6ae2sys17,5.1 Solve Systems of Equations by Graphing,['determine_the_number_of_solutions_of_a_linear_system'],Openstax: Elementary Algebra
2441,sys18,a3d6ae2sys18,5.1 Solve Systems of Equations by Graphing,['determine_the_number_of_solutions_of_a_linear_system'],Openstax: Elementary Algebra
2442,sys19,a3d6ae2sys19,5.1 Solve Systems of Equations by Graphing,['determine_the_number_of_solutions_of_a_linear_system'],Openstax: Elementary Algebra
2443,sys2,a3d6ae2sys2,5.1 Solve Systems of Equations by Graphing,['determine_whether_an_ordered_pair_is_a_solution_of_a_system_of_equations'],Openstax: Elementary Algebra
2444,sys20,a3d6ae2sys20,5.1 Solve Systems of Equations by Graphing,['determine_the_number_of_solutions_of_a_linear_system'],Openstax: Elementary Algebra
2445,sys21,a3d6ae2sys21,5.1 Solve Systems of Equations by Graphing,['determine_the_number_of_solutions_of_a_linear_system'],Openstax: Elementary Algebra
2446,sys22,a3d6ae2sys22,5.1 Solve Systems of Equations by Graphing,['determine_the_number_of_solutions_of_a_linear_system'],Openstax: Elementary Algebra
2447,sys23,a3d6ae2sys23,5.1 Solve Systems of Equations by Graphing,['determine_the_number_of_solutions_of_a_linear_system'],Openstax: Elementary Algebra
2448,sys24,a3d6ae2sys24,5.1 Solve Systems of Equations by Graphing,['determine_the_number_of_solutions_of_a_linear_system'],Openstax: Elementary Algebra
2449,sys25,a3d6ae2sys25,5.1 Solve Systems of Equations by Graphing,['determine_the_number_of_solutions_of_a_linear_system'],Openstax: Elementary Algebra
2450,sys26,a3d6ae2sys26,5.1 Solve Systems of Equations by Graphing,['solve_a_system_of_linear_equations_by_graphing'],Openstax: Elementary Algebra
2451,sys27,a3d6ae2sys27,5.1 Solve Systems of Equations by Graphing,['solve_a_system_of_linear_equations_by_graphing'],Openstax: Elementary Algebra
2452,sys28,a3d6ae2sys28,5.1 Solve Systems of Equations by Graphing,['solve_a_system_of_linear_equations_by_graphing'],Openstax: Elementary Algebra
2453,sys29,a3d6ae2sys29,5.1 Solve Systems of Equations by Graphing,['solve_a_system_of_linear_equations_by_graphing'],Openstax: Elementary Algebra
2454,sys3,a3d6ae2sys3,5.1 Solve Systems of Equations by Graphing,['determine_whether_an_ordered_pair_is_a_solution_of_a_system_of_equations'],Openstax: Elementary Algebra
2455,sys30,a3d6ae2sys30,5.1 Solve Systems of Equations by Graphing,['solve_a_system_of_linear_equations_by_graphing'],Openstax: Elementary Algebra
2456,sys4,a3d6ae2sys4,5.1 Solve Systems of Equations by Graphing,['determine_whether_an_ordered_pair_is_a_solution_of_a_system_of_equations'],Openstax: Elementary Algebra
2457,sys5,a3d6ae2sys5,5.1 Solve Systems of Equations by Graphing,['determine_whether_an_ordered_pair_is_a_solution_of_a_system_of_equations'],Openstax: Elementary Algebra
2458,sys6,a3d6ae2sys6,5.1 Solve Systems of Equations by Graphing,['determine_whether_an_ordered_pair_is_a_solution_of_a_system_of_equations'],Openstax: Elementary Algebra
2459,sys7,a3d6ae2sys7,5.1 Solve Systems of Equations by Graphing,['determine_whether_an_ordered_pair_is_a_solution_of_a_system_of_equations'],Openstax: Elementary Algebra
2460,sys8,a3d6ae2sys8,5.1 Solve Systems of Equations by Graphing,['determine_whether_an_ordered_pair_is_a_solution_of_a_system_of_equations'],Openstax: Elementary Algebra
2461,sys9,a3d6ae2sys9,5.1 Solve Systems of Equations by Graphing,['determine_whether_an_ordered_pair_is_a_solution_of_a_system_of_equations'],Openstax: Elementary Algebra
2462,subsitution1,a78ba6esubsitution1,5.2 Solving Systems of Equations by Substitution,['solve_a_system_of_equations_by_substitution'],Openstax: Elementary Algebra
2463,subsitution10,a78ba6esubsitution10,5.2 Solving Systems of Equations by Substitution,['solve_a_system_of_equations_by_substitution'],Openstax: Elementary Algebra
2464,subsitution11,a78ba6esubsitution11,5.2 Solving Systems of Equations by Substitution,['solve_a_system_of_equations_by_substitution'],Openstax: Elementary Algebra
2465,subsitution12,a78ba6esubsitution12,5.2 Solving Systems of Equations by Substitution,['solve_a_system_of_equations_by_substitution'],Openstax: Elementary Algebra
2466,subsitution13,a78ba6esubsitution13,5.2 Solving Systems of Equations by Substitution,['solve_a_system_of_equations_by_substitution'],Openstax: Elementary Algebra
2467,subsitution14,a78ba6esubsitution14,5.2 Solving Systems of Equations by Substitution,['solve_a_system_of_equations_by_substitution'],Openstax: Elementary Algebra
2468,subsitution15,a78ba6esubsitution15,5.2 Solving Systems of Equations by Substitution,['solve_a_system_of_equations_by_substitution'],Openstax: Elementary Algebra
2469,subsitution16,a78ba6esubsitution16,5.2 Solving Systems of Equations by Substitution,['solve_a_system_of_equations_by_substitution'],Openstax: Elementary Algebra
2470,subsitution17,a78ba6esubsitution17,5.2 Solving Systems of Equations by Substitution,['solve_a_system_of_equations_by_substitution'],Openstax: Elementary Algebra
2471,subsitution18,a78ba6esubsitution18,5.2 Solving Systems of Equations by Substitution,['solve_a_system_of_equations_by_substitution'],Openstax: Elementary Algebra
2472,subsitution19,a78ba6esubsitution19,5.2 Solving Systems of Equations by Substitution,['solve_a_system_of_equations_by_substitution'],Openstax: Elementary Algebra
2473,subsitution2,a78ba6esubsitution2,5.2 Solving Systems of Equations by Substitution,['solve_a_system_of_equations_by_substitution'],Openstax: Elementary Algebra
2474,subsitution20,a78ba6esubsitution20,5.2 Solving Systems of Equations by Substitution,['solve_a_system_of_equations_by_substitution'],Openstax: Elementary Algebra
2475,subsitution3,a78ba6esubsitution3,5.2 Solving Systems of Equations by Substitution,['solve_a_system_of_equations_by_substitution'],Openstax: Elementary Algebra
2476,subsitution4,a78ba6esubsitution4,5.2 Solving Systems of Equations by Substitution,['solve_a_system_of_equations_by_substitution'],Openstax: Elementary Algebra
2477,subsitution5,a78ba6esubsitution5,5.2 Solving Systems of Equations by Substitution,['solve_a_system_of_equations_by_substitution'],Openstax: Elementary Algebra
2478,subsitution6,a78ba6esubsitution6,5.2 Solving Systems of Equations by Substitution,['solve_a_system_of_equations_by_substitution'],Openstax: Elementary Algebra
2479,subsitution7,a78ba6esubsitution7,5.2 Solving Systems of Equations by Substitution,['solve_a_system_of_equations_by_substitution'],Openstax: Elementary Algebra
2480,subsitution8,a78ba6esubsitution8,5.2 Solving Systems of Equations by Substitution,['solve_a_system_of_equations_by_substitution'],Openstax: Elementary Algebra
2481,subsitution9,a78ba6esubsitution9,5.2 Solving Systems of Equations by Substitution,['solve_a_system_of_equations_by_substitution'],Openstax: Elementary Algebra
2482,sol1,a6614c6sol1,5.3 Solve Systems of Equations by Elimination,['solve_a_system_of_equations_by_elimination'],Openstax: Elementary Algebra
2483,sol10,a6614c6sol10,5.3 Solve Systems of Equations by Elimination,['solve_a_system_of_equations_by_elimination'],Openstax: Elementary Algebra
2484,sol11,a6614c6sol11,5.3 Solve Systems of Equations by Elimination,['solve_a_system_of_equations_by_elimination'],Openstax: Elementary Algebra
2485,sol12,a6614c6sol12,5.3 Solve Systems of Equations by Elimination,['solve_a_system_of_equations_by_elimination'],Openstax: Elementary Algebra
2486,sol13,a6614c6sol13,5.3 Solve Systems of Equations by Elimination,['solve_a_system_of_equations_by_elimination'],Openstax: Elementary Algebra
2487,sol14,a6614c6sol14,5.3 Solve Systems of Equations by Elimination,['solve_a_system_of_equations_by_elimination'],Openstax: Elementary Algebra
2488,sol15,a6614c6sol15,5.3 Solve Systems of Equations by Elimination,['solve_a_system_of_equations_by_elimination'],Openstax: Elementary Algebra
2489,sol16,a6614c6sol16,5.3 Solve Systems of Equations by Elimination,['solve_a_system_of_equations_by_elimination'],Openstax: Elementary Algebra
2490,sol17,a6614c6sol17,5.3 Solve Systems of Equations by Elimination,['solve_applications_of_systems_of_equations_by_elimination'],Openstax: Elementary Algebra
2491,sol18,a6614c6sol18,5.3 Solve Systems of Equations by Elimination,['solve_applications_of_systems_of_equations_by_elimination'],Openstax: Elementary Algebra
2492,sol19,a6614c6sol19,5.3 Solve Systems of Equations by Elimination,['solve_applications_of_systems_of_equations_by_elimination'],Openstax: Elementary Algebra
2493,sol2,a6614c6sol2,5.3 Solve Systems of Equations by Elimination,['solve_a_system_of_equations_by_elimination'],Openstax: Elementary Algebra
2494,sol20,a6614c6sol20,5.3 Solve Systems of Equations by Elimination,['solve_applications_of_systems_of_equations_by_elimination'],Openstax: Elementary Algebra
2495,sol21,a6614c6sol21,5.3 Solve Systems of Equations by Elimination,['solve_applications_of_systems_of_equations_by_elimination'],Openstax: Elementary Algebra
2496,sol22,a6614c6sol22,5.3 Solve Systems of Equations by Elimination,['solve_applications_of_systems_of_equations_by_elimination'],Openstax: Elementary Algebra
2497,sol23,a6614c6sol23,5.3 Solve Systems of Equations by Elimination,['solve_applications_of_systems_of_equations_by_elimination'],Openstax: Elementary Algebra
2498,sol24,a6614c6sol24,5.3 Solve Systems of Equations by Elimination,['solve_applications_of_systems_of_equations_by_elimination'],Openstax: Elementary Algebra
2499,sol3,a6614c6sol3,5.3 Solve Systems of Equations by Elimination,['solve_a_system_of_equations_by_elimination'],Openstax: Elementary Algebra
2500,sol4,a6614c6sol4,5.3 Solve Systems of Equations by Elimination,['solve_a_system_of_equations_by_elimination'],Openstax: Elementary Algebra
2501,sol5,a6614c6sol5,5.3 Solve Systems of Equations by Elimination,['solve_a_system_of_equations_by_elimination'],Openstax: Elementary Algebra
2502,sol6,a6614c6sol6,5.3 Solve Systems of Equations by Elimination,['solve_a_system_of_equations_by_elimination'],Openstax: Elementary Algebra
2503,sol7,a6614c6sol7,5.3 Solve Systems of Equations by Elimination,['solve_a_system_of_equations_by_elimination'],Openstax: Elementary Algebra
2504,sol8,a6614c6sol8,5.3 Solve Systems of Equations by Elimination,['solve_a_system_of_equations_by_elimination'],Openstax: Elementary Algebra
2505,sol9,a6614c6sol9,5.3 Solve Systems of Equations by Elimination,['solve_a_system_of_equations_by_elimination'],Openstax: Elementary Algebra
2506,applications1,a9ad3f8applications1,5.4 Solve Applications with Systems of Equations,['5.4_solve_applications_with_systems_of_equations'],Openstax: Elementary Algebra
2507,applications10,a9ad3f8applications10,5.4 Solve Applications with Systems of Equations,['5.4_solve_applications_with_systems_of_equations'],Openstax: Elementary Algebra
2508,applications11,a9ad3f8applications11,5.4 Solve Applications with Systems of Equations,['5.4_solve_applications_with_systems_of_equations'],Openstax: Elementary Algebra
2509,applications12,a9ad3f8applications12,5.4 Solve Applications with Systems of Equations,['5.4_solve_applications_with_systems_of_equations'],Openstax: Elementary Algebra
2510,applications13,a9ad3f8applications13,5.4 Solve Applications with Systems of Equations,['5.4_solve_applications_with_systems_of_equations'],Openstax: Elementary Algebra
2511,applications14,a9ad3f8applications14,5.4 Solve Applications with Systems of Equations,['5.4_solve_applications_with_systems_of_equations'],Openstax: Elementary Algebra
2512,applications15,a9ad3f8applications15,5.4 Solve Applications with Systems of Equations,['5.4_solve_applications_with_systems_of_equations'],Openstax: Elementary Algebra
2513,applications16,a9ad3f8applications16,5.4 Solve Applications with Systems of Equations,['translate_to_a_system_of_equations'],Openstax: Elementary Algebra
2514,applications17,a9ad3f8applications17,5.4 Solve Applications with Systems of Equations,['translate_to_a_system_of_equations'],Openstax: Elementary Algebra
2515,applications18,a9ad3f8applications18,5.4 Solve Applications with Systems of Equations,['translate_to_a_system_of_equations'],Openstax: Elementary Algebra
2516,applications19,a9ad3f8applications19,5.4 Solve Applications with Systems of Equations,['translate_to_a_system_of_equations'],Openstax: Elementary Algebra
2517,applications2,a9ad3f8applications2,5.4 Solve Applications with Systems of Equations,['5.4_solve_applications_with_systems_of_equations'],Openstax: Elementary Algebra
2518,applications20,a9ad3f8applications20,5.4 Solve Applications with Systems of Equations,['translate_to_a_system_of_equations'],Openstax: Elementary Algebra
2519,applications21,a9ad3f8applications21,5.4 Solve Applications with Systems of Equations,['translate_to_a_system_of_equations'],Openstax: Elementary Algebra
2520,applications22,a9ad3f8applications22,5.4 Solve Applications with Systems of Equations,['solve_direct_translation_applications'],Openstax: Elementary Algebra
2521,applications23,a9ad3f8applications23,5.4 Solve Applications with Systems of Equations,['solve_direct_translation_applications'],Openstax: Elementary Algebra
2522,applications24,a9ad3f8applications24,5.4 Solve Applications with Systems of Equations,['solve_direct_translation_applications'],Openstax: Elementary Algebra
2523,applications25,a9ad3f8applications25,5.4 Solve Applications with Systems of Equations,['solve_direct_translation_applications'],Openstax: Elementary Algebra
2524,applications26,a9ad3f8applications26,5.4 Solve Applications with Systems of Equations,['solve_direct_translation_applications'],Openstax: Elementary Algebra
2525,applications27,a9ad3f8applications27,5.4 Solve Applications with Systems of Equations,['solve_direct_translation_applications'],Openstax: Elementary Algebra
2526,applications28,a9ad3f8applications28,5.4 Solve Applications with Systems of Equations,['solve_direct_translation_applications'],Openstax: Elementary Algebra
2527,applications29,a9ad3f8applications29,5.4 Solve Applications with Systems of Equations,['translate_to_a_system_of_equations'],Openstax: Elementary Algebra
2528,applications3,a9ad3f8applications3,5.4 Solve Applications with Systems of Equations,['5.4_solve_applications_with_systems_of_equations'],Openstax: Elementary Algebra
2529,applications30,a9ad3f8applications30,5.4 Solve Applications with Systems of Equations,['translate_to_a_system_of_equations'],Openstax: Elementary Algebra
2530,applications4,a9ad3f8applications4,5.4 Solve Applications with Systems of Equations,['5.4_solve_applications_with_systems_of_equations'],Openstax: Elementary Algebra
2531,applications5,a9ad3f8applications5,5.4 Solve Applications with Systems of Equations,['5.4_solve_applications_with_systems_of_equations'],Openstax: Elementary Algebra
2532,applications6,a9ad3f8applications6,5.4 Solve Applications with Systems of Equations,['5.4_solve_applications_with_systems_of_equations'],Openstax: Elementary Algebra
2533,applications7,a9ad3f8applications7,5.4 Solve Applications with Systems of Equations,['5.4_solve_applications_with_systems_of_equations'],Openstax: Elementary Algebra
2534,applications8,a9ad3f8applications8,5.4 Solve Applications with Systems of Equations,['5.4_solve_applications_with_systems_of_equations'],Openstax: Elementary Algebra
2535,applications9,a9ad3f8applications9,5.4 Solve Applications with Systems of Equations,['5.4_solve_applications_with_systems_of_equations'],Openstax: Elementary Algebra
2536,,a381217,5.5 Solve Mixture Applications with Systems of Equations,[''],Openstax: Elementary Algebra
2537,systemeq1,a381217systemeq1,5.5 Solve Mixture Applications with Systems of Equations,['solve_mixture_applications'],Openstax: Elementary Algebra
2538,systemeq10,a381217systemeq10,5.5 Solve Mixture Applications with Systems of Equations,['solve_mixture_applications'],Openstax: Elementary Algebra
